"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:55mJleti2WfWEFNFcBduhc","Schism","spotify:artist:2yEwvVSSSUkcLeSTNyHKh8","TOOL","spotify:album:5l5m1hnH4punS1GQXgEi3T","Lateralus","spotify:artist:2yEwvVSSSUkcLeSTNyHKh8","TOOL","2001-05-15","https://i.scdn.co/image/ab67616d0000b273ca41a947c13b78749c4953b1","1","5","403533","https://p.scdn.co/mp3-preview/3c0d4ba93e1e771ef66c3a4326eac2dcb9e3244d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USVR10100013","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:5FFowl1Ve4S5OehL6OywSg","Waiting Room","spotify:artist:62sC6lUEWRjbFqXpMmOk4G","Fugazi","spotify:album:21wERoyBas2JCRCgysPDJX","13 Songs","spotify:artist:62sC6lUEWRjbFqXpMmOk4G","Fugazi","1989","https://i.scdn.co/image/ab67616d0000b273a4758aa77a0f99752d8d6643","1","1","173266","https://p.scdn.co/mp3-preview/12e9573f0dd77e6d45be2e19039ca2a982b200b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","US35U0403601","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:1szW8tOoDoLECq1ohwMuZr","Right Turn","spotify:artist:64tNsm6TnZe2zpcMVMOoHL","Alice In Chains","spotify:album:4b0EWRIWecUztiLiaoEN4K","Sap","spotify:artist:64tNsm6TnZe2zpcMVMOoHL","Alice In Chains","1992-02-04","https://i.scdn.co/image/ab67616d0000b2738047e76ac2d48c96104e8ffc","1","3","194040","https://p.scdn.co/mp3-preview/027f195a97ef658acd7290fee7697bf708e92737?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USSM19100555","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:7eZd2MZJTBfoe0isAyawPg","Am I Inside","spotify:artist:64tNsm6TnZe2zpcMVMOoHL","Alice In Chains","spotify:album:4b0EWRIWecUztiLiaoEN4K","Sap","spotify:artist:64tNsm6TnZe2zpcMVMOoHL","Alice In Chains","1992-02-04","https://i.scdn.co/image/ab67616d0000b2738047e76ac2d48c96104e8ffc","1","4","308200","https://p.scdn.co/mp3-preview/96446d3d40f074375d2c7c8f5d2de33370ba1746?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USSM19100537","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:2UQWW8rhNJo5tBt77LnbZH","I Need You","spotify:artist:4MVyzYMgTwdP7Z49wAZHx0","Lynyrd Skynyrd","spotify:album:54V1ljNtyzAm053oJqi0SH","Second Helping (Expanded Edition)","spotify:artist:4MVyzYMgTwdP7Z49wAZHx0","Lynyrd Skynyrd","1974-04-15","https://i.scdn.co/image/ab67616d0000b27317e1907923e91181f38290ac","1","2","415600","https://p.scdn.co/mp3-preview/0cad4142d2da9c6ada97efcdb51e9bfc40c0c59c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USMC17402686","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:3Fc7k96EGOGiJBMZUxbpq7","LITE SPOTS","spotify:artist:6qgnBH6iDM91ipVXv28OMu","KAYTRANADA","spotify:album:6JD4Qerb8IcaAzFgpFw0sa","99.9%","spotify:artist:6qgnBH6iDM91ipVXv28OMu","KAYTRANADA","2016-05-06","https://i.scdn.co/image/ab67616d0000b273b2f893f4215f2930e7320355","1","13","230920","https://p.scdn.co/mp3-preview/1bc25ba39b60d9f6e9ffd9784c4db98567a9298b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","GBBKS1600025","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:4x4JOsVUMBvGfhsQYm2lyK","Hideous Towns","spotify:artist:4nlqDmbzFzbNITaqjJv7D7","The Sundays","spotify:album:4bofszhtDfGY6smHBGeyTT","Reading, Writing & Arithmetic","spotify:artist:4nlqDmbzFzbNITaqjJv7D7","The Sundays","1990-01-15","https://i.scdn.co/image/ab67616d0000b27338da5e35995f87970138b663","1","5","225706","https://p.scdn.co/mp3-preview/c71f06825f965ff095101d13e30073dd04fc9605?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USGF19027705","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:1Cwsd5xI8CajJz795oy4XF","You Get What You Give","spotify:artist:0Grjlu7ncIuCaSYvCs9fcd","New Radicals","spotify:album:13btXEnBerpA1UjIVtsMAR","Maybe You've Been Brainwashed Too","spotify:artist:0Grjlu7ncIuCaSYvCs9fcd","New Radicals","1998-01-01","https://i.scdn.co/image/ab67616d0000b273dfdedd4553b40bbaab342dae","1","2","300773","https://p.scdn.co/mp3-preview/f60a92f1f0759c66eb1092cd6cd09aab791a6518?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USMC19858327","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:0WQiDwKJclirSYG9v5tayI","There Is a Light That Never Goes Out - 2011 Remaster","spotify:artist:3yY2gUcIsjMr8hjo51PoJ8","The Smiths","spotify:album:5Y0p2XCgRRIjna91aQE8q7","The Queen Is Dead","spotify:artist:3yY2gUcIsjMr8hjo51PoJ8","The Smiths","1986-06-16","https://i.scdn.co/image/ab67616d0000b273ada101c2e9e97feb8fae37a9","1","9","244586","https://p.scdn.co/mp3-preview/23f6c629d7072e1adbe90b0a155b1110b2f94714?cid=9950ac751e34487dbbe027c4fd7f8e99","false","85","GBCRL1100054","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","Iris","spotify:artist:2sil8z5kiy4r76CRTXxBCA","The Goo Goo Dolls","spotify:album:4UMjBXcRqIgMZ1XumU2x5T","Dizzy up the Girl","spotify:artist:2sil8z5kiy4r76CRTXxBCA","The Goo Goo Dolls","1998","https://i.scdn.co/image/ab67616d0000b273eda9478c39a21e1cdc6609ca","1","11","289533","https://p.scdn.co/mp3-preview/30e2a899a94a089d5c341b782b00aa802fd87610?cid=9950ac751e34487dbbe027c4fd7f8e99","false","93","USWB19800160","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:7zwwvrJAWGjfc9wFD3bVzZ","Cupid De Locke - Remastered 2012","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","spotify:album:55RhFRyQFihIyGf61MgcfV","Mellon Collie And The Infinite Sadness (Deluxe Edition)","spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i","The Smashing Pumpkins","1995","https://i.scdn.co/image/ab67616d0000b273431ac6e6f393acf475730ec6","1","10","170280","https://p.scdn.co/mp3-preview/2871eca5ebd68d49aca130c5bc0d59b0473b4d7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USVI21200901","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:7As8h8LJTMIritB8QwSmqr","Electric Funeral - 2012 - Remaster","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","spotify:album:6r7LZXAVueS5DqdrvXJJK7","Paranoid (Remaster)","spotify:artist:5M52tdBnJaKSvOpJGz8mfZ","Black Sabbath","1970-09-18","https://i.scdn.co/image/ab67616d0000b273d5fccf9ce08b6a1e7d12a222","1","5","289803","https://p.scdn.co/mp3-preview/134ee18896a23956cb9c44b63cd54cb4c25c99b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USWB11304631","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:7pdCDKs0i05N8ag4tAC5u5","Taj Mahal","spotify:artist:5JYtpnUKxAzXfHEYpOeeit","Jorge Ben Jor","spotify:album:0esHQqYklDPje00NUNq6py","Africa Brasil","spotify:artist:5JYtpnUKxAzXfHEYpOeeit","Jorge Ben Jor","1976-01-01","https://i.scdn.co/image/ab67616d0000b2732a3e351bbab659d55a2fadec","1","6","186933","https://p.scdn.co/mp3-preview/e0b7e570cdb6b271e820ec0b2e258c5cd42cf61f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","BRMCA7500201","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:7nnWIPM5hwE3DaUBkvOIpy","Drive","spotify:artist:3YcBF2ttyueytpXtEzn1Za","Incubus","spotify:album:2i6nd4FV6y7K9fln6eelmR","Make Yourself","spotify:artist:3YcBF2ttyueytpXtEzn1Za","Incubus","1999-10-26","https://i.scdn.co/image/ab67616d0000b27374fad40214d982351347e46e","1","8","232453","https://p.scdn.co/mp3-preview/7948a397a8d6e2e9d37ea4827235fbe254463b66?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USSM19911007","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:2wL88cvKXUOfHuYVd62hji","Palco","spotify:artist:7oEkUINVIj1Nr3Wnj8tzqr","Gilberto Gil","spotify:album:3qoUU8sm4eBT5POFHQSl5L","Luar","spotify:artist:7oEkUINVIj1Nr3Wnj8tzqr","Gilberto Gil","1981","https://i.scdn.co/image/ab67616d0000b2730b74999dae4b5d4ea81b21a9","1","2","266173","https://p.scdn.co/mp3-preview/aae77fa69f93a6a10a129f17584819ca40fe44e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","BRWMB9701926","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:2TI0STKG1kgevz10OxF3Pm","Você E Eu, Eu E Você (Juntinhos)","spotify:artist:0jOs0wnXCu1bGGP7kh5uIu","Tim Maia","spotify:album:6Wsh96wuXlhbQYFUgn6ar1","Tim Maia 1980","spotify:artist:0jOs0wnXCu1bGGP7kh5uIu","Tim Maia","1980-01-07","https://i.scdn.co/image/ab67616d0000b2734fea586cefe2a4235a03b892","1","1","292670","https://p.scdn.co/mp3-preview/bb4fa5e030adb90a1ec6f36b214d9783f900dcdf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","BRUM70800547","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7","Can't Get You out of My Head","spotify:artist:4RVnAU35WRWra6OZ3CbbMA","Kylie Minogue","spotify:album:4WzTXHp8bVKkKNu3UQ2Fqu","Fever","spotify:artist:4RVnAU35WRWra6OZ3CbbMA","Kylie Minogue","2001-10-01","https://i.scdn.co/image/ab67616d0000b2735d6121285c42ea4535e59048","1","3","230640","https://p.scdn.co/mp3-preview/80a42bfd505424a41c3e43b66b4e64571e36d49c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","GBAYE0100913","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:2MLHyLy5z5l5YRp7momlgw","Island In The Sun","spotify:artist:3jOstUTkEu2JkjvRdBA5Gu","Weezer","spotify:album:2OBSz5Nlto0Q5CtYPzPY7c","Weezer","spotify:artist:3jOstUTkEu2JkjvRdBA5Gu","Weezer","2001-05-15","https://i.scdn.co/image/ab67616d0000b2731e0dc5baaabda304b0ad1815","1","4","200306","https://p.scdn.co/mp3-preview/521139742aef149a3d58924c1e9dd6f1ff6b816a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USIR10110358","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:3aGibUHhQyBsyumYHylw0K","Backseat Freestyle","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar","spotify:album:3DGQ1iZ9XKUQxAUWjfC34w","good kid, m.A.A.d city (Deluxe)","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar","2012","https://i.scdn.co/image/ab67616d0000b273d58e537cea05c2156792c53d","1","3","212653","https://p.scdn.co/mp3-preview/c04bf8d5e9e2570f1dd3221d70221adab9dae478?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USUM71210777","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:1G391cbiT3v3Cywg8T7DM1","Scar Tissue","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","spotify:album:2Y9IRtehByVkegoD7TcLfi","Californication (Deluxe Edition)","spotify:artist:0L8ExT028jH3ddEcZwqJJ5","Red Hot Chili Peppers","1999-06-08","https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595","1","3","215906","https://p.scdn.co/mp3-preview/5aa4aff376bccc73f7fa7df2954649e30a56c4b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","USWB19900674","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:4pdLyulbYLCrPmDzWWeJIZ","I've Been Loving You Too Long","spotify:artist:60df5JBRRPcnSpsIMxxwQm","Otis Redding","spotify:album:68BCjMsHX4Gf11BJSkjwGz","Otis Blue: Otis Redding Sings Soul (Collector's Edition)","spotify:artist:60df5JBRRPcnSpsIMxxwQm","Otis Redding","1965-09-15","https://i.scdn.co/image/ab67616d0000b2738ce699251f50e7bc401523cc","1","5","181666","https://p.scdn.co/mp3-preview/5157965ae86674a1a414e44d1862ae9e3a3b52ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USAT20800912","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:0bTY3EvTFLdPALso8E7Eyq","If Not for You","spotify:artist:74ASZWbe4lXaubB36ztrGX","Bob Dylan","spotify:album:48efaobqOTbvnlxbETstey","New Morning","spotify:artist:74ASZWbe4lXaubB36ztrGX","Bob Dylan","1970-10-21","https://i.scdn.co/image/ab67616d0000b2733dbc767bf5a06821a554a812","1","1","161053","https://p.scdn.co/mp3-preview/ddcdbe841f034c031a0e3258d6533e96c0616005?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USSM17000189","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-07T18:17:34Z"
"spotify:track:3ciMXKwXlLCFcQCyhKblZs","Roller Skates","spotify:artist:6UL7BodGc5iVmQGlMwHR0g","Steel Pulse","spotify:album:1h5jSwgEiUDx58MiBFVTgV","Earth Crisis","spotify:artist:6UL7BodGc5iVmQGlMwHR0g","Steel Pulse","2005-06-07","https://i.scdn.co/image/ab67616d0000b273debaed4026f8dc6cd23fb048","1","4","299946","https://p.scdn.co/mp3-preview/d11d727d31b2829fbdc827bdbe40eb4c6d70fc70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USEE19901168","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-23T19:10:20Z"
"spotify:track:49ECKlsOXqyNXydiNCS2Md","Chanson d'un jour d'hiver","spotify:artist:7EhUXju6pssa8o3CvFJTew","Cortex","spotify:album:74DOWHisu2jlFvPid9YTGB","Troupeau bleu","spotify:artist:7EhUXju6pssa8o3CvFJTew","Cortex","1975-07-15","https://i.scdn.co/image/ab67616d0000b27347a51205061053303846cb79","1","7","323946","https://p.scdn.co/mp3-preview/97e4d3a02d5120a9756bafc0f9d692daade3eb1f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","FR59R1692437","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-08-23T19:51:34Z"
"spotify:track:0RTPZ8Yd44dsoR3uSkK9GT","Ruby Lee","spotify:artist:1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","spotify:album:10jKkqtTI0cblOQjJfDUpt","'Justments","spotify:artist:1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","1974-08-08","https://i.scdn.co/image/ab67616d0000b2737644d295ce44f19f5866eaa9","1","5","197533","https://p.scdn.co/mp3-preview/f46153c3c29ea68aa3cc734965494ac1f128f4f6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USSM10902679","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-09-01T14:33:23Z"
"spotify:track:0msneWUDfYKAGrifwEDhtl","San Francisco Knights","spotify:artist:0av074qUwLn5eyzwqoq3xh","People Under The Stairs","spotify:album:3xNlOqBSM4hmlO8SmcLXJt","The Next Step","spotify:artist:0av074qUwLn5eyzwqoq3xh","People Under The Stairs","1999-10-26","https://i.scdn.co/image/ab67616d0000b2738593111ebcc0f5bdb8f7d0eb","1","8","271080","https://p.scdn.co/mp3-preview/48fa53e312fde5cc8a6f4b59a03ee65f95e0ba2a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","USOM80103308","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-09-01T14:33:23Z"
"spotify:track:6owwZC8gUvrBuygvOHaYXb","Mania De Você","spotify:artist:7dnT2FUXhjirperXaH22IJ, spotify:artist:4w4ll81d0dR8gz989jjko1","Rita Lee, Roberto De Carvalho","spotify:album:1WN3eZOVfULIjZfxdsfoMO","Rita Lee","spotify:artist:7dnT2FUXhjirperXaH22IJ","Rita Lee","1979","https://i.scdn.co/image/ab67616d0000b273471646faaecf4b53e95b5c1c","1","5","295106","https://p.scdn.co/mp3-preview/024edf4fb1ca538c2cf53a19239f08d03e015097?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","BREMI7500046","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-09-01T14:33:23Z"
"spotify:track:42V7F468ieBbxKwaxBlpls","Much Better Off","spotify:artist:6TKOZZDd5uV5KnyC5G4MUt","Smokey Robinson & The Miracles","spotify:album:2PDFVCwfRlyhQx1clrMbli","Special Occasion","spotify:artist:6TKOZZDd5uV5KnyC5G4MUt","Smokey Robinson & The Miracles","1968-01-01","https://i.scdn.co/image/ab67616d0000b2739253fc2431dc4eb3c3c8c103","1","10","170693","https://p.scdn.co/mp3-preview/68442341c4f0bbd49f2ac5e64bdb7bcc196cef44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USMO16884672","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-09-01T14:33:23Z"
"spotify:track:6vKVnfVoDKoHWKRpM0tvaz","Going In Circles","spotify:artist:3IKV7o6WPphDB7cCWXaG3E","Isaac Hayes","spotify:album:0zYfUaLDEeWVYkohFTVLmd","Black Moses","spotify:artist:3IKV7o6WPphDB7cCWXaG3E","Isaac Hayes","1971-11-01","https://i.scdn.co/image/ab67616d0000b273400845b60edb57f5581fea8b","1","7","420961","https://p.scdn.co/mp3-preview/38451bf4c6844ae1fd2288a33402c6ccd7597181?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","USC4R1605526","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-09-01T14:33:23Z"
"spotify:track:62SvkbQm1wMS6KZtbtls1V","True Love Waits - Live in Oslo","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","spotify:album:1vdQ5t7iO2gC3OX7j2GFCt","I Might Be Wrong","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","Radiohead","2001-11-12","https://i.scdn.co/image/ab67616d0000b27305a2f9af5f0eaed4835acf54","1","8","304920","https://p.scdn.co/mp3-preview/f7fb2f0a7896f669e71f35a6fe7bafdd8e62f7b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","GBAYE0101821","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-09-01T14:33:23Z"
